aaa,bbb,ccc,ddd,eee,fff,ggg,hhh,iii,jjj,kkk,lll,mmm,nnn,ooo,ppp,qqq,rrr,sss,ttt,uuu,vvv,www,xxx,yyy,zzz,abc,bca,bcd,adc,aed,afg,ags,ahp,ail,ajm,bkx,ilm,hmt,xnl,aop,aph,aqr,gru,asi,atn,bus,avq,awn,axo,qyv,uzx,bap,nba,ncd,pdq,lek,mlf,gan,hur,iqp,Class
0.771468531,0,0,0,0,0,0,0,0,0.728797869,0,0,0.717369297,0,0,0,0.835897436,0.826759907,0,0,0,0,0,0,0,0,0,0.854092574,0,0,0.838974359,0.425900766,0.853573094,0,0.425900766,0,0,0.722504163,0,0,0,0,0.754452214,0,0,0,0.758361638,0,0,0,0,0,0.746586747,0.425900766,0,0,0,0,0,0,0,0.826933067
0.771468531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722504163,0,0,0,0.811641692,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823936064,0.844908425
0,0,0,0,0,0,0,0,0.749190809,0,0.721671662,0,0,0.646346986,0,0.7801332,0.835897436,0,0,0,0,0,0,0,0.854092574,0,0.82983683,0,0,0,0,0,0,0,0.425900766,0,0,0.722504163,0,0,0,0,0,0.425900766,0.425900766,0,0,0,0,0,0,0,0.746586747,0.425900766,0,0,0,0,0,0,0,0.778941059
0.771468531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0.847985348,0.832647353,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.597649018,0,0,0.620586081,0,0,0.425900766,0,0,0,0.425900766,0,0,0.425900766,0,0,0.626000666
0,0,0,0,0,0.759427239,0.747639028,0,0,0,0,0,0,0,0,0,0,0.826759907,0.851235431,0,0,0.847985348,0,0,0,0,0,0,0,0,0,0,0.853573094,0,0,0.425900766,0,0,0,0,0,0.811641692,0.754452214,0,0,0,0.758361638,0.425900766,0,0.626300366,0,0.425900766,0.746586747,0,0,0,0,0,0.425900766,0,0,0.775677656
0.771468531,0,0.621998002,0,0.786193806,0,0,0.674605395,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0,0.82983683,0,0,0.841878122,0,0,0,0,0.425900766,0,0,0,0.785534466,0,0,0,0.754452214,0,0,0,0.758361638,0,0.620586081,0.626300366,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0.763509824
0,0,0,0,0,0,0,0.674605395,0,0,0,0,0,0,0,0,0.835897436,0.826759907,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0,0.425900766
0.771468531,0,0,0,0.786193806,0,0.747639028,0,0.749190809,0.728797869,0,0,0,0,0,0,0.835897436,0,0.851235431,0,0,0,0,0,0,0,0,0.854092574,0,0,0,0,0,0,0,0,0,0.722504163,0,0,0,0,0,0.425900766,0,0.597649018,0,0,0,0,0,0,0.746586747,0,0.425900766,0.425900766,0.425900766,0,0.425900766,0.425900766,0,0.698374958
0,0,0,0,0,0,0,0.674605395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832647353,0,0,0.839020979,0.82983683,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0.823936064,0.8204329
0,0,0,0,0,0,0,0,0.749190809,0,0.721671662,0,0,0,0,0.7801332,0,0,0,0.839020979,0,0.847985348,0,0,0,0.839020979,0.82983683,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0.79999334
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835897436,0,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0,0,0,0,0,0,0,0,0,0.852067932,0,0,0.754452214,0,0,0.597649018,0,0,0,0,0,0,0.746586747,0.425900766,0,0,0,0,0,0,0,0.79022977
0.771468531,0,0.621998002,0,0,0.759427239,0,0,0,0,0,0,0,0.646346986,0,0,0,0.826759907,0,0,0,0,0.832647353,0,0,0,0,0,0,0.841878122,0.838974359,0.425900766,0.853573094,0.425900766,0.425900766,0,0.597649018,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0.425900766,0.620586081,0.626300366,0,0,0,0.425900766,0.425900766,0,0,0.425900766,0,0,0,0.531868132
0,0,0,0,0,0,0,0,0.749190809,0,0,0.641811522,0.717369297,0,0.731655012,0.7801332,0.835897436,0,0,0,0,0,0,0,0,0,0.82983683,0,0,0.841878122,0,0,0,0.425900766,0.425900766,0.425900766,0,0,0.785534466,0,0,0.811641692,0,0.425900766,0.425900766,0,0.758361638,0,0,0.626300366,0,0,0,0,0,0,0,0,0,0,0,0.745674326
0,0,0.621998002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851235431,0,0,0,0,0,0,0,0,0.854092574,0,0,0,0,0.853573094,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.626300366,0,0,0,0.425900766,0,0,0,0,0,0,0,0.678248418
0,0,0,0,0,0,0,0,0,0,0,0.641811522,0.717369297,0,0.731655012,0.7801332,0.835897436,0,0,0.839020979,0,0,0,0.847985348,0.854092574,0,0,0,0,0.841878122,0.838974359,0,0,0,0,0.425900766,0.597649018,0,0,0,0,0.811641692,0,0,0,0,0.758361638,0,0,0,0,0,0.746586747,0,0.425900766,0,0,0,0,0,0.823936064,0.839367299
0,0.691075591,0,0,0,0,0.747639028,0,0.749190809,0.728797869,0,0,0.717369297,0,0.731655012,0,0,0,0,0,0,0,0.832647353,0.847985348,0,0.839020979,0,0,0,0,0,0,0,0.425900766,0,0,0.597649018,0,0,0.852067932,0,0.811641692,0.754452214,0,0,0,0,0.425900766,0.620586081,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0.781704962
0,0,0,0,0,0,0,0.674605395,0,0,0,0.641811522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722504163,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527112887
0,0,0,0,0,0.759427239,0,0,0,0,0,0,0.717369297,0,0,0,0,0.826759907,0,0,0.778548119,0.847985348,0.832647353,0,0.854092574,0.839020979,0,0.854092574,0.778548119,0.841878122,0.838974359,0.425900766,0,0,0,0,0.597649018,0,0,0,0.425900766,0.811641692,0.754452214,0,0,0.597649018,0.758361638,0,0.620586081,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.838707959
0,0,0,0.762457542,0,0,0,0.674605395,0,0,0,0,0.717369297,0,0.731655012,0,0.835897436,0.826759907,0,0,0,0.847985348,0,0,0.854092574,0,0,0,0.778548119,0,0.838974359,0.425900766,0,0.425900766,0,0,0,0.722504163,0,0,0,0,0,0,0.425900766,0,0,0,0,0.626300366,0,0,0,0,0.425900766,0,0,0,0,0.425900766,0,0.791202131
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731655012,0.7801332,0,0.826759907,0,0,0,0,0,0,0,0,0,0,0,0,0.838974359,0,0,0,0,0,0,0,0,0,0,0,0.754452214,0.425900766,0,0.597649018,0,0,0,0,0,0.425900766,0,0,0,0,0,0.425900766,0,0,0,0.678088578
0,0,0,0,0.786193806,0,0,0,0,0,0.721671662,0.641811522,0.717369297,0,0.731655012,0,0,0,0,0,0.778548119,0,0.832647353,0,0,0,0,0.854092574,0,0,0.838974359,0,0.853573094,0,0.425900766,0,0.597649018,0,0,0,0.425900766,0,0.754452214,0,0,0,0.758361638,0.425900766,0,0,0,0.425900766,0,0,0.425900766,0.425900766,0,0,0,0,0,0.735377955
0,0,0,0,0,0,0,0.674605395,0,0.728797869,0,0.641811522,0.717369297,0.646346986,0,0.7801332,0.835897436,0.826759907,0,0,0.778548119,0,0,0,0,0,0,0.854092574,0.778548119,0,0,0.425900766,0,0,0,0,0,0,0,0.852067932,0,0,0,0,0,0.597649018,0.758361638,0,0.620586081,0,0,0.425900766,0,0,0,0,0.425900766,0.425900766,0,0,0,0.76975691
0.771468531,0,0,0,0,0,0,0,0.749190809,0.728797869,0,0.641811522,0.717369297,0,0,0,0.835897436,0.826759907,0,0.839020979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0.746586747,0,0.425900766,0,0,0,0.425900766,0.425900766,0,0.760872461
0,0,0,0,0.786193806,0,0,0,0.749190809,0.728797869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841878122,0,0,0.853573094,0,0,0,0,0,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0.784828505
0,0.691075591,0,0,0,0,0,0,0,0,0,0.641811522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0,0,0,0,0,0,0,0,0,0,0,0.811641692,0,0,0,0.597649018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.753086913
0,0,0,0,0,0,0,0,0.749190809,0,0,0,0,0,0,0,0,0.826759907,0,0,0,0.847985348,0,0,0.854092574,0,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811641692,0,0,0,0,0,0,0,0,0,0,0.746586747,0,0,0,0,0,0,0,0,0.850795871
0.771468531,0,0,0.762457542,0.786193806,0,0,0,0,0,0,0,0,0.646346986,0,0.7801332,0,0,0,0,0,0.847985348,0,0,0.854092574,0,0,0,0,0,0,0,0.853573094,0,0,0,0,0.722504163,0,0,0.425900766,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0,0,0,0.764388944
0,0,0.621998002,0,0,0,0,0,0,0,0,0,0.717369297,0,0,0.7801332,0,0,0,0,0,0.847985348,0,0,0,0,0.82983683,0,0,0.841878122,0,0.425900766,0.853573094,0,0,0,0.597649018,0,0.785534466,0,0,0,0.754452214,0.425900766,0.425900766,0.597649018,0,0,0,0.626300366,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0,0.642470862
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851235431,0,0,0,0,0,0,0.839020979,0,0.854092574,0,0,0,0,0,0.425900766,0,0,0,0,0.785534466,0.852067932,0,0,0,0.425900766,0,0,0,0.425900766,0.620586081,0.626300366,0,0.425900766,0.746586747,0,0,0.425900766,0,0,0,0,0,0.599453879
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.841878122,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766
0.771468531,0,0.621998002,0,0.786193806,0,0.747639028,0,0.749190809,0,0,0.641811522,0,0,0.731655012,0,0,0.826759907,0,0,0,0.847985348,0,0.847985348,0,0.839020979,0,0,0,0.841878122,0.838974359,0,0,0,0,0,0,0,0.785534466,0.852067932,0,0.811641692,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0.839147519
0,0.691075591,0,0,0,0,0,0,0,0,0,0,0,0.646346986,0.731655012,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0,0.841878122,0.838974359,0,0,0,0,0.425900766,0,0.722504163,0,0,0,0,0.754452214,0,0.425900766,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0.779287379
0.771468531,0,0,0.762457542,0.786193806,0,0.747639028,0,0,0,0,0,0,0.646346986,0,0,0,0,0,0.839020979,0.778548119,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0.722504163,0.785534466,0.852067932,0.425900766,0.811641692,0,0.425900766,0,0,0.758361638,0.425900766,0,0,0.425900766,0,0.746586747,0,0,0,0,0.425900766,0,0,0,0.764295704
0,0,0,0,0,0,0,0,0,0.728797869,0,0.641811522,0,0,0.731655012,0,0.835897436,0,0,0,0,0.847985348,0,0.847985348,0,0,0,0,0.778548119,0,0,0.425900766,0,0,0,0,0,0.722504163,0,0,0.425900766,0,0.754452214,0.425900766,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.425900766,0,0,0.425900766,0,0.661338661
0,0,0,0,0.786193806,0,0,0,0,0,0,0,0,0,0,0,0,0.826759907,0.851235431,0,0,0.847985348,0.832647353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722504163,0,0.852067932,0,0,0,0,0,0,0,0,0.620586081,0,0.425900766,0,0,0.425900766,0.425900766,0.425900766,0,0,0.425900766,0,0,0.734638695
0,0,0,0,0,0,0,0,0.749190809,0,0,0,0,0,0.731655012,0.7801332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838974359,0,0.853573094,0,0,0,0.597649018,0.722504163,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0,0.425900766,0,0.425900766,0.425900766,0,0,0.823936064,0.666000666
0,0,0,0,0,0.759427239,0,0,0,0,0,0,0.717369297,0,0.731655012,0.7801332,0,0,0.851235431,0,0,0.847985348,0,0,0.854092574,0.839020979,0.82983683,0.854092574,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0.754452214,0,0,0,0.758361638,0,0,0.626300366,0,0.425900766,0,0,0,0,0.425900766,0,0.425900766,0,0,0.806400266
0,0,0,0,0,0,0,0.674605395,0,0,0,0,0,0.646346986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.504582085
0,0,0,0,0,0,0,0,0,0,0,0,0.717369297,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0.425900766,0.425900766,0,0.425900766,0,0.425900766
0,0,0.621998002,0,0,0,0.747639028,0,0,0.728797869,0,0,0.717369297,0,0,0.7801332,0,0,0,0,0,0,0.832647353,0.847985348,0.854092574,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0.620586081,0.626300366,0,0,0.746586747,0.425900766,0.425900766,0,0,0,0,0,0,0.71964702
0,0,0,0,0,0,0,0.674605395,0,0.728797869,0,0,0,0,0,0,0.835897436,0,0,0,0,0,0,0.847985348,0.854092574,0,0,0,0.778548119,0.841878122,0,0,0,0.425900766,0,0,0,0,0,0.852067932,0,0,0,0.425900766,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.850795871
0,0,0,0.762457542,0,0,0,0.674605395,0.749190809,0.728797869,0,0,0.717369297,0,0,0.7801332,0,0,0.851235431,0,0,0.847985348,0,0.847985348,0,0,0.82983683,0,0,0.841878122,0,0,0,0.425900766,0,0,0,0.722504163,0,0,0,0,0,0.425900766,0,0,0.758361638,0.425900766,0,0,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0.823936064,0.823856144
0,0,0,0,0,0,0,0.674605395,0,0,0,0,0,0.646346986,0,0,0,0,0,0,0,0.847985348,0.832647353,0.847985348,0.854092574,0.839020979,0.82983683,0,0.778548119,0,0,0,0,0,0,0.425900766,0,0.722504163,0,0,0.425900766,0,0,0.425900766,0,0.597649018,0,0,0.620586081,0,0.425900766,0,0.746586747,0,0,0,0,0.425900766,0,0,0.823936064,0.808691309
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0.722504163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.728138528
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.854092574,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0.425900766
0,0.691075591,0,0,0,0.759427239,0.747639028,0.674605395,0,0,0,0,0,0,0,0,0.835897436,0.826759907,0,0.839020979,0,0,0.832647353,0,0.854092574,0,0,0.854092574,0,0,0,0.425900766,0,0,0,0.425900766,0.597649018,0,0,0,0.425900766,0,0,0,0,0.597649018,0,0,0,0.626300366,0,0,0.746586747,0,0,0,0,0,0,0,0,0.778927739
0.771468531,0.691075591,0,0,0,0.759427239,0,0,0.749190809,0,0,0,0,0.646346986,0,0,0,0,0,0,0,0.847985348,0.832647353,0,0.854092574,0,0.82983683,0.854092574,0.778548119,0.841878122,0,0,0,0,0.425900766,0,0,0,0.785534466,0,0,0,0,0,0,0,0,0,0,0,0,0,0.746586747,0,0.425900766,0,0,0,0,0,0.823936064,0.850749251
0.771468531,0,0.621998002,0,0,0,0,0.674605395,0,0,0,0.641811522,0,0,0,0,0.835897436,0,0.851235431,0,0.778548119,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.597649018,0,0,0.852067932,0,0,0,0.425900766,0,0.597649018,0,0,0,0,0,0,0.746586747,0,0,0.425900766,0.425900766,0.425900766,0,0,0.823936064,0.680885781
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731655012,0,0,0,0,0.839020979,0,0.847985348,0.832647353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852067932,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0.823936064,0.806366966
0,0,0.621998002,0,0,0,0,0,0,0,0.721671662,0,0,0.646346986,0,0,0.835897436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.620586081,0.626300366,0,0.425900766,0,0,0,0,0.425900766,0,0,0,0.823936064,0.552780553
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.7801332,0,0,0,0,0,0.847985348,0,0,0,0.839020979,0,0,0,0,0,0,0,0.425900766,0,0.425900766,0,0,0,0.852067932,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0.425900766,0.425900766,0,0,0,0,0.425900766
0,0,0.621998002,0,0,0,0,0,0,0,0,0,0.717369297,0.646346986,0,0,0,0.826759907,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0.838974359,0,0,0,0,0.425900766,0.597649018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0.618921079
0.771468531,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731655012,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.781138861
0,0,0,0,0,0,0,0,0,0,0,0,0.717369297,0,0,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0.597649018
0,0,0,0,0,0,0,0,0,0,0,0,0,0.646346986,0,0,0,0.826759907,0.851235431,0,0,0,0,0,0,0,0,0,0,0,0.838974359,0,0,0,0.425900766,0,0.597649018,0,0,0,0.425900766,0.811641692,0.754452214,0.425900766,0.425900766,0,0.758361638,0,0.620586081,0.626300366,0.425900766,0.425900766,0,0,0,0,0,0,0,0.425900766,0,0.540879121
0,0.691075591,0.621998002,0,0,0,0,0,0.749190809,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0.832647353,0.847985348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785534466,0,0,0,0.754452214,0,0.425900766,0.597649018,0.758361638,0.425900766,0,0.626300366,0.425900766,0,0,0,0,0.425900766,0.425900766,0,0,0.425900766,0,0.612154512
0,0,0,0.762457542,0,0,0,0,0,0.728797869,0,0,0,0,0.731655012,0,0,0.826759907,0,0,0,0,0,0,0,0,0,0,0,0.841878122,0.838974359,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0,0.620586081,0,0,0,0.746586747,0,0,0,0,0,0,0,0,0.778674659
0,0,0,0,0,0,0,0.674605395,0.749190809,0,0,0,0,0,0,0,0,0,0,0,0,0,0.832647353,0,0,0,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.758361638,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.425900766,0,0.79005661
0,0,0,0,0,0,0.747639028,0,0,0,0.721671662,0,0,0,0.731655012,0.7801332,0,0.826759907,0,0,0,0,0,0,0,0,0,0,0,0,0.838974359,0.425900766,0,0,0,0,0.597649018,0,0,0,0,0.811641692,0,0,0,0,0,0,0,0.626300366,0,0,0,0,0,0.425900766,0,0,0,0,0,0.767026307
0.771468531,0,0,0.762457542,0,0,0,0,0,0,0,0,0.717369297,0,0,0,0,0,0.851235431,0,0,0,0,0,0,0.839020979,0.82983683,0.854092574,0.778548119,0,0.838974359,0.425900766,0,0.425900766,0,0,0.597649018,0,0,0,0,0.811641692,0,0,0.425900766,0.597649018,0.758361638,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.817655678
0,0,0,0,0,0.759427239,0,0,0.749190809,0,0.721671662,0,0,0.646346986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0,0,0.526373626
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.778548119,0,0,0.847985348,0,0,0,0,0,0,0.838974359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847765568
0.771468531,0.691075591,0,0,0.786193806,0,0.747639028,0,0,0,0.721671662,0,0.717369297,0,0,0,0.835897436,0,0.851235431,0,0,0,0.832647353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.785534466,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0.746586747,0,0.425900766,0,0,0,0,0,0,0.808817849
0.771468531,0,0.621998002,0,0.786193806,0.759427239,0,0,0.749190809,0,0,0,0,0.646346986,0,0.7801332,0,0.826759907,0,0,0.778548119,0.847985348,0,0.847985348,0.854092574,0.839020979,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0,0.852067932,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.746586747,0.425900766,0,0,0.425900766,0,0.425900766,0,0.823936064,0.845034965
0,0,0,0.762457542,0,0.759427239,0.747639028,0,0.749190809,0,0,0,0,0.646346986,0,0.7801332,0,0,0,0,0.778548119,0,0.832647353,0.847985348,0,0,0,0,0.778548119,0,0,0,0.853573094,0,0,0,0,0.722504163,0,0,0,0,0,0,0.425900766,0.597649018,0,0,0,0,0.425900766,0.425900766,0,0,0.425900766,0,0,0,0,0,0,0.781971362
0,0,0,0,0,0,0,0,0,0,0,0.641811522,0,0,0,0.7801332,0,0.826759907,0,0,0,0,0,0.847985348,0,0.839020979,0,0,0,0,0.838974359,0,0,0.425900766,0.425900766,0,0,0,0,0.852067932,0,0,0.754452214,0,0.425900766,0,0,0.425900766,0,0,0,0.425900766,0,0,0,0,0,0,0,0,0,0.761891442
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722504163,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.814845155
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.731655012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.853573094,0,0,0.425900766,0,0,0,0.852067932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0.696097236
0,0,0.621998002,0,0.786193806,0,0,0,0.749190809,0,0.721671662,0,0,0,0,0,0,0,0,0,0,0.847985348,0.832647353,0,0,0,0,0.854092574,0,0.841878122,0,0.425900766,0,0,0.425900766,0.425900766,0,0,0.785534466,0,0,0.811641692,0,0,0.425900766,0,0,0,0,0.626300366,0,0,0,0.425900766,0.425900766,0,0,0,0,0,0,0.717022977
0,0,0,0,0,0,0,0,0,0,0,0.641811522,0,0,0,0,0,0,0,0,0,0.847985348,0,0,0,0.839020979,0,0.854092574,0,0,0,0,0,0,0,0,0,0,0.785534466,0,0,0,0,0,0,0.597649018,0.758361638,0,0,0.626300366,0,0.425900766,0.746586747,0,0.425900766,0.425900766,0.425900766,0,0,0,0,0.672047952
0,0,0,0,0,0,0,0,0.749190809,0,0,0,0,0,0,0,0,0,0,0,0.778548119,0.847985348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0,0.766633367
0.771468531,0,0,0,0.786193806,0,0,0,0.749190809,0,0,0,0,0,0,0,0,0,0,0.839020979,0,0,0.832647353,0,0.854092574,0,0,0,0,0.841878122,0.838974359,0,0.853573094,0,0,0,0,0,0,0,0,0,0,0,0,0.597649018,0,0,0,0,0,0,0,0.425900766,0,0,0,0,0.425900766,0.425900766,0,0.835504496
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.851235431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722504163,0,0.852067932,0,0,0,0,0,0,0,0,0,0.626300366,0,0.425900766,0.746586747,0,0,0,0.425900766,0,0,0,0,0.746413586
0.771468531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.839020979,0.82983683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.811641692,0.754452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.844249084
0,0.691075591,0,0,0,0,0,0.674605395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.82983683,0.854092574,0,0.841878122,0.838974359,0,0.853573094,0,0,0,0.597649018,0,0,0,0,0,0.754452214,0,0,0,0,0.425900766,0.620586081,0,0,0,0.746586747,0.425900766,0.425900766,0,0.425900766,0,0,0,0,0.763822844
0,0.691075591,0,0,0,0,0.747639028,0.674605395,0,0,0,0.641811522,0,0.646346986,0,0,0,0.826759907,0.851235431,0,0,0.847985348,0.832647353,0,0,0.839020979,0.82983683,0,0,0,0.838974359,0,0,0,0,0.425900766,0,0,0,0,0,0.811641692,0,0.425900766,0,0,0,0,0,0,0,0.425900766,0.746586747,0.425900766,0,0.425900766,0,0.425900766,0,0.425900766,0,0.77049617
0,0.691075591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.754452214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.630822511
0.771468531,0,0,0,0,0,0.747639028,0,0,0.728797869,0,0.641811522,0,0.646346986,0.731655012,0,0.835897436,0,0,0,0,0,0,0,0,0.839020979,0,0,0.778548119,0.841878122,0,0,0,0,0,0,0,0,0,0,0.425900766,0,0,0,0.425900766,0,0.758361638,0,0.620586081,0.626300366,0,0,0,0,0,0,0.425900766,0.425900766,0,0,0,0.748877789
